Linkage.Name;Number_Of_Tokens;Metric.Architecture_Violations;Metric.Clone;Metric.Dead_Code;Metric.Cycle;Metric.Metric;Metric.Style;Metric.Universal
net/dccp/timer.c;981;0.0412935144044534;0.0502064286129396;0.070155330538237;0.0316406288344169;0.0595523773934318;0.0830170021057197;0.0366792544794903
net/decnet/af_decnet.c;10843;0.147510495631487;0.151501630385214;0.160434595957455;0.143188007366578;0.155686674705383;0.166193954028593;0.145444265359494
net/decnet/dn_dev.c;6756;0.103636976142939;0.109710811777422;0.12330528251375;0.0970588762107029;0.116079745149063;0.132070056554906;0.100492521287498
net/decnet/dn_fib.c;4146;0.0756558983747234;0.0830707604003526;0.0996667190148821;0.0676254368470157;0.0908458740259237;0.110366644747483;0.0718171875004041
net/decnet/dn_neigh.c;2990;0.0633197835458192;0.0713455469064735;0.0893088260778245;0.0546277021995379;0.0797612425519684;0.100890305491683;0.0591648060181499
net/decnet/dn_nsp_in.c;3654;0.0705667722585565;0.078289525260879;0.0955746060585762;0.0622028579121021;0.0863874887681881;0.106718830090048;0.0665686646973869
net/decnet/dn_nsp_out.c;3009;0.0637289903471132;0.0718060464013259;0.0898841289792112;0.054981357865713;0.0802755267995512;0.101539625685611;0.0595474583373975
net/decnet/dn_route.c;9316;0.13169435998594;0.136634777283133;0.14769242889139;0.12634377748032;0.141815225106792;0.15482163749774;0.129136681429434
net/decnet/dn_rules.c;1078;0.0431563004966483;0.0522638403444449;0.0726483537543737;0.0332926310032717;0.0618138706648035;0.0857908774643619;0.0384412819121903
net/decnet/dn_table.c;4908;0.0844692814142413;0.0916840062766904;0.107832017503138;0.0766555729135793;0.0992492590607455;0.11824313775629;0.0807341825426806
net/decnet/dn_timer.c;280;0.0347746305982054;0.0443437191030069;0.0657612716151833;0.0244110935792521;0.0543777224547638;0.0795698274556232;0.0298206659831202
net/decnet/netfilter/dn_rtmsg.c;628;0.0386214760586577;0.0480462333782597;0.0691407435508648;0.0284142529435893;0.0579288932038982;0.0827410240441444;0.0337422324145378
net/decnet/sysctl_net_decnet.c;1582;0.0489888494016566;0.0579649730711281;0.0780553505350036;0.0392675065706657;0.0673772023487722;0.0910082357401511;0.0443418656250014
net/dns_resolver/dns_key.c;1318;0.0462506072975569;0.0553897151424522;0.0758448841049162;0.0363527489567909;0.0649728471932983;0.0890329616260632;0.0415192458043132
net/dns_resolver/dns_query.c;474;0.0372715959329341;0.0468649345368504;0.0683367636680545;0.0268817955138917;0.0569243661805158;0.082180313316692;0.0323050769211718
net/dsa/dsa.c;1381;0.0471332517668906;0.0563015577369334;0.0768220779999202;0.0372037712030989;0.0659153065059183;0.0900522895175637;0.0423867742593332
net/dsa/dsa2.c;3379;0.0687340097788312;0.0769294382482684;0.0952724621962529;0.0598581773224192;0.0855230421939477;0.10709877476508;0.0644911957822126
net/dsa/legacy.c;3180;0.0666951642297901;0.0750209371713169;0.0936556983703731;0.0576781657928316;0.0837512183845515;0.105670102931498;0.0623848702530062
net/dsa/master.c;929;0.0425769074348982;0.0520634351753106;0.0732962000239742;0.0323027855715922;0.0620108665420567;0.0869856175656383;0.0376656849373274
net/dsa/port.c;1898;0.0531056799829106;0.0621360418339615;0.0823478153013917;0.0433255959873503;0.0716051444591025;0.0953789682494541;0.0484306168304406
net/dsa/slave.c;7530;0.113808085396129;0.120040759255553;0.133990742016031;0.107057960111282;0.126576248018613;0.142984725610176;0.110581399203243
net/dsa/switch.c;1460;0.0485975910047924;0.0579087277713051;0.0787489322008889;0.0385134214916907;0.0676722467811853;0.0921852539481325;0.0437771692849622
net/dsa/tag_brcm.c;631;0.0397799788451831;0.0495378141314859;0.0713778200573058;0.0292120248374732;0.0597697345405746;0.0854587446265704;0.0347282990844704
net/dsa/tag_dsa.c;555;0.039064606777253;0.0488910221739515;0.0708845242363108;0.0284223789750753;0.0591948546629869;0.0850644124930226;0.0339774227529912
net/dsa/tag_edsa.c;682;0.040533503950506;0.0503265631533412;0.0722454073176869;0.0299274016528359;0.0605954188354572;0.0863771613278238;0.0354635885933706
net/dsa/tag_gswip.c;364;0.0372142247083575;0.047197384147848;0.0695417110317964;0.0264022395997071;0.0576655761001649;0.0839477868576233;0.0320458935151437
net/dsa/tag_ksz.c;345;0.0371121696194788;0.0471352866602874;0.0695690467252603;0.0262569095342995;0.0576453775568299;0.0840327828777498;0.0319231521777332
net/dsa/tag_lan9303.c;446;0.0383013081707084;0.0483041248989872;0.0706924487649534;0.0274680337783452;0.0587929291908692;0.0851268908003487;0.0331228003015199
net/dsa/tag_mtk.c;379;0.0376827756257864;0.0477496531209224;0.0702813579199256;0.0267801219891563;0.0583056305765845;0.0848082420594862;0.0324711031796304
net/dsa/tag_qca.c;410;0.0381187178869527;0.0482004455193036;0.0707653879243183;0.0271999812193542;0.0587719946071555;0.0853137013723095;0.0328993574510521
net/dsa/tag_trailer.c;368;0.0377691840170533;0.0479024186842096;0.0705826442347549;0.026794664077968;0.0585279772798238;0.0852052842777955;0.0325231581335787
net/ethernet/eth.c;1859;0.0539146488995366;0.0633295957520939;0.0844021481182693;0.0437180507398481;0.0732019684684473;0.0979882717373661;0.0490404841828999
net/hsr/hsr_device.c;2001;0.0555449452778031;0.0649190036972661;0.085900039492924;0.0453926302062903;0.0747485014130894;0.0994271595599764;0.050691948705929
net/hsr/hsr_forward.c;1667;0.0520535068836402;0.0616256999282716;0.0830502010275363;0.0416866075785677;0.0716629586541472;0.0968632368361129;0.0470979350328757
net/hsr/hsr_framereg.c;2082;0.056621268793153;0.0660154866506864;0.0870416433398624;0.0464471205990163;0.0758661232523155;0.100597854236848;0.0517578355801285
net/hsr/hsr_main.c;450;0.0391634191918194;0.0494075614426406;0.0723360205627624;0.0280687838573737;0.0601494160747759;0.0871187044345748;0.033859975901792
net/hsr/hsr_netlink.c;2141;0.057460873474483;0.0668862980542924;0.0879823016899921;0.0472529277016759;0.076769657559023;0.101583545064933;0.0525812843864418
net/hsr/hsr_slave.c;712;0.0421872931143326;0.0523607057831706;0.0751308578152632;0.0311692595001918;0.0630283944315414;0.0898114762310088;0.036920466879964
net/ieee802154/6lowpan/core.c;899;0.0443017871076396;0.0544117146256905;0.0770397740697538;0.033352509332679;0.0650128336926988;0.0916287810170462;0.039067827450942
net/ieee802154/6lowpan/reassembly.c;2847;0.0653645477695351;0.0745267052510836;0.0950334639551577;0.0554417261563938;0.0841340068068223;0.108254802971866;0.0606212533649893
net/ieee802154/6lowpan/rx.c;1129;0.046981342726124;0.0570366094392177;0.0795423269632601;0.0360912638263096;0.0675804120021646;0.0940524563061542;0.0417756812394614
net/ieee802154/6lowpan/tx.c;1537;0.0514737850066304;0.0613545915776007;0.0834698320720561;0.0407726503453734;0.071715457839986;0.0977282088459115;0.0463584424014777
net/ieee802154/core.c;1469;0.0508444925147075;0.060789862001817;0.0830496073408098;0.0400734347702723;0.0712184279742233;0.0974011508391951;0.0456957253674116
net/ieee802154/header_ops.c;1433;0.0505595183268134;0.0605533819530361;0.0829216669685579;0.0397359403443589;0.0710327981557603;0.0973431893398048;0.0453856455229981
net/ieee802154/netlink.c;614;0.0418495056372132;0.0522850462904053;0.0756418936871606;0.0305475815492625;0.0632275984299308;0.090700772676782;0.0364469744442728
net/ieee802154/nl-mac.c;6713;0.107576806299853;0.114980155246694;0.131550345265875;0.09955881369415;0.122743196429723;0.142233657191292;0.103744055803567
net/ieee802154/nl-phy.c;1494;0.0515230268062837;0.0615775096211769;0.0840814726227416;0.0406337968857651;0.0721204902001734;0.0985904707709488;0.0463177711476105
net/ieee802154/nl802154.c;11828;0.162818703017743;0.167714391916743;0.178671932337128;0.157516562368443;0.172847938209796;0.18573659617688;0.16028418057499
net/ieee802154/nl_policy.c;599;0.0420976420487533;0.0526623820010117;0.0763084035203493;0.0306557922282708;0.0637404105967562;0.0915537219743782;0.0366282237374059
net/ieee802154/socket.c;5012;0.0896836720678722;0.0980628440033397;0.116817122934544;0.0806088413253392;0.106849118604441;0.128908584259151;0.0853457331668794
net/ieee802154/sysfs.c;401;0.0401719403508516;0.0508969393908763;0.0749016531123048;0.0285565263515179;0.0621430132735873;0.0903782314780013;0.0346195551143219
net/ieee802154/trace.c;9;0.0360564250306364;0.0470086833541892;0.0715220492462397;0.0241948841408928;0.0584930579289143;0.0873265713346095;0.0303863865350234
net/ife/ife.c;724;0.0438521710404198;0.0544758093922554;0.0782536574241388;0.0323465329349747;0.0656155979705181;0.0935839684915254;0.0383522607352692
net/ipv4/af_inet.c;8420;0.1267631070635;0.133552621305528;0.14874892529392;0.119409911181503;0.140672004580865;0.158546450574772;0.123248141840663
net/ipv4/ah4.c;3232;0.0710428859269588;0.0804679674092948;0.101563203123562;0.0608353117363941;0.090350967147137;0.115163951395901;0.0661634744621825
net/ipv4/arp.c;6089;0.101886438412674;0.109907296161111;0.127859595581652;0.0931996699542178;0.11831784785487;0.139433996011949;0.0977340005447987
net/ipv4/bpfilter/sockopt.c;202;0.0386450143225026;0.0496524416594112;0.0742892869445092;0.0267237241565428;0.0611946656379375;0.0901734200011758;0.0329464145548441
net/ipv4/cipso_ipv4.c;7271;0.114809463576017;0.122297614402972;0.139057608155243;0.106699628636178;0.130149577571504;0.149863292394004;0.110932810725483
net/ipv4/datagram.c;625;0.043401239712161;0.054257091432674;0.0785546798782008;0.0316441093312108;0.06564037548268;0.0942200836000935;0.0377811113934556
net/ipv4/devinet.c;12822;0.174742697186301;0.179504250878435;0.190161569617795;0.169585827968151;0.184497144996037;0.197032671291908;0.172277617205922
net/ipv4/esp4.c;5440;0.0954151523297809;0.103913988787072;0.12293610108388;0.0862107222318702;0.112825741819318;0.1352002428295;0.0910152625118855
net/ipv4/esp4_offload.c;1362;0.0516384723642411;0.0622154903587491;0.0858889926161422;0.0401833251492041;0.073306393526301;0.101152028748499;0.046162697649479
net/ipv4/fib_frontend.c;7370;0.116386617849799;0.123977139722623;0.140966260548967;0.10816591277609;0.131936447641584;0.1519196700703;0.112456967000699
net/ipv4/fib_notifier.c;286;0.0402655371995474;0.0514437013514743;0.0764626901081875;0.0281593352416177;0.0631649574053444;0.0925932028323655;0.034478546135302
net/ipv4/fib_rules.c;1887;0.0575945962521299;0.0679992361684307;0.0912869214757454;0.0463261383538299;0.0789093862565609;0.106301209535869;0.0522080625240539
net/ipv4/fib_semantics.c;8122;0.124785249706892;0.132089405614481;0.148437581580187;0.116874685382764;0.139748434457377;0.158977754206515;0.121003851939372
net/ipv4/fib_trie.c;11644;0.162784166948207;0.168350169849324;0.18080800837363;0.156756061232142;0.174186597398059;0.18883996061543;0.159902619619456
net/ipv4/fou.c;5058;0.0920215399044053;0.100925114742157;0.120853113269702;0.0823787690819014;0.110261270397922;0.133701307772756;0.0874121150180276
net/ipv4/gre_demux.c;843;0.0467707471997419;0.0578212980263532;0.0825546623900189;0.034802753329276;0.0694087406524026;0.0985010242697646;0.0410498221874209
net/ipv4/gre_offload.c;1201;0.0507251921302033;0.0616263902787943;0.0860254731878861;0.0389189505527343;0.0730572239163182;0.101756313516825;0.045081587740605
net/ipv4/icmp.c;4926;0.0909083786127015;0.0999694874505619;0.1202500788837;0.0810949949422703;0.109470830907058;0.13332560089409;0.0862173975925477
net/ipv4/igmp.c;14893;0.19825515427483;0.202341757983314;0.211488402355869;0.193829270995203;0.206626909624211;0.217385525731627;0.196139499251099
net/ipv4/inet_connection_sock.c;5140;0.0934157750791714;0.102430257500588;0.122606489597709;0.083652888861307;0.111882709192874;0.135614727929535;0.0887489327862408
net/ipv4/inet_diag.c;6738;0.110712554290751;0.118955018924388;0.137403319306612;0.101785780615783;0.127597944289656;0.149297506835477;0.106445389438463
net/ipv4/inet_fragment.c;1001;0.049085122250715;0.060238834080513;0.085203093602255;0.0370054027049246;0.071934449794441;0.101298320702794;0.0433107902750047
net/ipv4/inet_hashtables.c;4290;0.08457697184082;0.0941095314468674;0.11544532490677;0.0742529964367802;0.104105231140721;0.129201168167743;0.0796419184179309
net/ipv4/inet_timewait_sock.c;1201;0.0514418794591723;0.0625559949624751;0.087431629909204;0.0394050436211918;0.0742100905595632;0.103469718016284;0.0456880466982248
net/ipv4/inetpeer.c;1169;0.0511999450592818;0.0623605461045695;0.0873402250818264;0.0391127643389268;0.0740633857470127;0.10344539358031;0.0454220465025179
net/ipv4/ip_forward.c;593;0.0451045994909007;0.0565848552876163;0.0822799861515432;0.0326712255204734;0.0686228801303659;0.0988464285197934;0.039161214082717
net/ipv4/ip_fragment.c;4673;0.0891075671587192;0.0985694706495713;0.119747121454952;0.0788601139088087;0.108491081395837;0.133401005275206;0.0842090927573682
net/ipv4/ip_gre.c;8434;0.12967811173325;0.137281848539217;0.154300547054635;0.121443094591181;0.145255013439789;0.165273026223212;0.12574161944767
net/ipv4/ip_input.c;2104;0.0616700311216789;0.0724827896480718;0.0966839268226628;0.0499595716344406;0.0838208868180503;0.112287145439145;0.0560722123634624
net/ipv4/ip_options.c;3659;0.0785041326122199;0.0885664657699616;0.111087999424166;0.0676064005946957;0.0991176781012734;0.125608325913368;0.0732948127920888
net/ipv4/ip_output.c;7577;0.120763988865892;0.128889317901465;0.147075445160166;0.111964075665269;0.13740941662729;0.158800601600443;0.116557465694124
net/ipv4/ip_sockglue.c;7764;0.122878482859199;0.130940326743985;0.148984361414656;0.114147325497756;0.139393855888447;0.16061790638648;0.118704826265102
net/ipv4/ip_tunnel.c;6551;0.109929051051244;0.118630418780132;0.13810583696314;0.100505275053288;0.127754543080239;0.150662238977006;0.105424309788779
net/ipv4/ip_tunnel_core.c;2172;0.0629136270384323;0.073844323238439;0.0983094287436102;0.0510754384110767;0.0853060880923088;0.11408283587397;0.0572547513612027
net/ipv4/ip_vti.c;3108;0.073087321335415;0.0835784225723683;0.107059625775815;0.0617252238917351;0.0945792347105767;0.122198680784605;0.0676560261524867
net/ipv4/ipcomp.c;940;0.0498621401415979;0.0614723177870255;0.0874582399855577;0.0372880579012009;0.0736465767407657;0.104212164484622;0.0438514935474692
net/ipv4/ipconfig.c;6977;0.114922324090182;0.123531443284746;0.142800390618721;0.105598455319538;0.132558837148915;0.155223674516188;0.110465340351812
net/ipv4/ipip.c;3017;0.0724153178707482;0.0830433649872458;0.106831080724775;0.0609049049745005;0.0941877765303158;0.122167753805951;0.0669131251262492
net/ipv4/ipmr.c;15365;0.205381527342024;0.209839451888551;0.219817187283374;0.20055349528417;0.214513965016868;0.22625014064171;0.203073637677389
net/ipv4/ipmr_base.c;2399;0.0659704384324676;0.0769696473351986;0.101588098104928;0.0540580490146609;0.0885032535863373;0.117460371650921;0.0602760933889749
net/ipv4/metrics.c;387;0.0444238089707913;0.0564637589939945;0.0834115985647691;0.0313842736264161;0.0690886708471127;0.100785700824152;0.0381906670835139
net/ipv4/netfilter.c;589;0.0466997021691119;0.058668634802297;0.0854575231125384;0.033737080247585;0.0712190788804419;0.102729144597998;0.0405033263371416
net/ipv4/netfilter/arp_tables.c;8359;0.130406874270259;0.138504523746763;0.156628698562495;0.12163693865161;0.14699559810017;0.168313912354436;0.126214680943607
net/ipv4/netfilter/arpt_mangle.c;456;0.0454733970262688;0.057569949043886;0.0846444753087014;0.0323725604551193;0.0702542129033508;0.102100256382127;0.0392109520055394
net/ipv4/netfilter/arptable_filter.c;392;0.0448871443223495;0.0570462506589777;0.0842607861223293;0.0317185600236667;0.0697961080435005;0.101806835438827;0.0385923146201799
net/ipv4/netfilter/ip_tables.c;9761;0.145799471677939;0.153284358155865;0.170037045635789;0.137693172101157;0.161132898376739;0.180838019295709;0.141924508797099
net/ipv4/netfilter/ipt_CLUSTERIP.c;3692;0.0805997372336029;0.0911625844693366;0.114804369706865;0.069159937267478;0.102238628390789;0.13004695689952;0.0751312987909948
net/ipv4/netfilter/ipt_ECN.c;672;0.0482070811950173;0.060316836027544;0.0874209128583813;0.0350919456798253;0.0730149441616214;0.104895746091983;0.0419378010114772
net/ipv4/netfilter/ipt_MASQUERADE.c;369;0.0450492011578825;0.0573415239878334;0.0848542248657695;0.0317363404153782;0.0702310701985009;0.102592510609591;0.0386854046158999
net/ipv4/netfilter/ipt_REJECT.c;424;0.0457433821470705;0.0580385035314668;0.085557468139408;0.0324274905074668;0.0709309842645467;0.103299792302909;0.039378136779561
net/ipv4/netfilter/ipt_SYNPROXY.c;2746;0.0708303629873033;0.0819899105037051;0.106967231470559;0.058744323262311;0.0936916454314864;0.123070879687101;0.0650530098476729
net/ipv4/netfilter/ipt_ah.c;364;0.0453025531352932;0.057688637006531;0.0854111940295271;0.0318881470865851;0.0706764996453581;0.103284780494376;0.0388902160368537
net/ipv4/netfilter/ipt_rpfilter.c;578;0.0477075656976247;0.0600166063874595;0.0875667252119193;0.0343765991386994;0.0729236826964247;0.105329135458469;0.0413351142366012
net/ipv4/netfilter/iptable_filter.c;447;0.046400396544645;0.058805635555389;0.0865710656489027;0.0329652450511354;0.0718135839875405;0.104472293702955;0.0399781427354065
net/ipv4/netfilter/iptable_mangle.c;605;0.0482028520749259;0.0605591682640626;0.0882150992030546;0.0348206850921714;0.0735158169558325;0.106045729779228;0.0418059258532619
net/ipv4/netfilter/iptable_nat.c;610;0.0483590357140688;0.0607432579217541;0.0884616481657643;0.0349466458886545;0.0737291684479723;0.106332548179849;0.0419476624080908
net/ipv4/netfilter/iptable_raw.c;483;0.0470949063490927;0.0595733182805589;0.087502524147622;0.0335805069447389;0.0726579947450006;0.105509343487751;0.0406347705556028
net/ipv4/netfilter/iptable_security.c;391;0.0462073751291482;0.0587624015595231;0.0868630861471298;0.0326100005077472;0.071927414843763;0.10498046310054;0.0397075756292973
net/ipv4/netfilter/nf_defrag_ipv4.c;590;0.0484509884864661;0.0609365039746691;0.0888816090362433;0.0349288957711798;0.0740286291226578;0.106898679076824;0.0419871751463951
net/ipv4/netfilter/nf_dup_ipv4.c;372;0.0462077039444079;0.0588331047410597;0.0870913013722105;0.0325341123092621;0.0720719115351773;0.105310231192018;0.0396714712858325
net/ipv4/netfilter/nf_flow_table_ipv4.c;103;0.0434156621053037;0.0562065578237896;0.0848351655110303;0.0295628357658267;0.0696189001223128;0.10329291074866;0.0367937519042611
net/ipv4/netfilter/nf_log_arp.c;634;0.049231577866921;0.0617862490815897;0.0898861386247112;0.0356345879520802;0.0749508898919429;0.108003002988452;0.0427319622640045
net/ipv4/netfilter/nf_log_ipv4.c;1787;0.0617401806630994;0.0737462905205068;0.100618388966347;0.0487372949756667;0.0863357180809624;0.117943658589392;0.0555245579976201
net/ipv4/netfilter/nf_nat_h323.c;3596;0.0813073086918695;0.0924354472629814;0.117342468667368;0.069255285557598;0.104104247239628;0.133400792590514;0.0755462161191139
net/ipv4/netfilter/nf_nat_l3proto_ipv4.c;2223;0.0666362853637696;0.0784842916641145;0.10500252242088;0.0538046293671921;0.0909079341949205;0.122099642644411;0.0605025136945281
net/ipv4/netfilter/nf_nat_masquerade_ipv4.c;723;0.050598748766555;0.0632303957549553;0.0915025726246319;0.0369183923659481;0.0764757522124925;0.109730515934857;0.0440592824235085
net/ipv4/netfilter/nf_nat_pptp.c;1507;0.0591369311194006;0.0714053098356213;0.0988644189516127;0.0458500023879656;0.0842697486060865;0.116568152435695;0.0527855305639427
net/ipv4/netfilter/nf_nat_proto_gre.c;499;0.0483932884466298;0.0611982504041301;0.0898583411749045;0.0345252280554802;0.0746253423508926;0.108336384526278;0.0417640960838318
net/ipv4/netfilter/nf_nat_proto_icmp.c;402;0.0474519574916808;0.0603360446945001;0.0891732337433194;0.033498202688928;0.0738461061922644;0.107765457809797;0.0407818015966431
net/ipv4/netfilter/nf_nat_snmp_basic_main.c;1093;0.0549894647734425;0.0675569835873142;0.0956856286519726;0.0413785606211192;0.0807350961983934;0.113821032586219;0.0484831979046494
net/ipv4/netfilter/nf_reject_ipv4.c;947;0.0535208964154492;0.0661921457894612;0.0945529607956773;0.0397976497448735;0.0794790287173374;0.112838051842895;0.0469609277208052
net/ipv4/netfilter/nf_socket_ipv4.c;818;0.0522352471564713;0.0650016905528284;0.0935755690050978;0.0384089032291337;0.0783883925114094;0.111998028619089;0.0456259960439638
net/ipv4/netfilter/nf_tproxy_ipv4.c;631;0.050325520971441;0.063216283048503;0.0920684118138408;0.0363645371304914;0.0767333437197506;0.110670267975754;0.0436519094608772
net/ipv4/netfilter/nft_chain_nat_ipv4.c;288;0.0467372430542701;0.0598306591000389;0.0891363683724859;0.0325567804295599;0.0735602196975053;0.108030661859205;0.0399587165782342
net/ipv4/netfilter/nft_chain_route_ipv4.c;321;0.0471947052094383;0.0603019670938578;0.0896386661493158;0.032999247231582;0.0740460462310325;0.108552939703736;0.0404090106740091
net/ipv4/netfilter/nft_dup_ipv4.c;511;0.0493414790437481;0.0623837493295342;0.0915749840624621;0.0352164084218056;0.0760596792466243;0.110395472287335;0.0425894309815171
net/ipv4/netfilter/nft_fib_ipv4.c;1023;0.0549529558123483;0.0677685424306764;0.0964524133379902;0.041073388675729;0.0812067752381701;0.114945788475902;0.0483182630099042
net/ipv4/netfilter/nft_masq_ipv4.c;362;0.0479430147488905;0.0611209388076219;0.0906157940791279;0.0336710280547461;0.0749391132458832;0.109632035817802;0.0411207380550886
net/ipv4/netfilter/nft_redir_ipv4.c;361;0.048034638706028;0.0612434816790003;0.0908075397245262;0.0337291661357565;0.0750940772291544;0.109868398623299;0.0411963551368576
net/ipv4/netfilter/nft_reject_ipv4.c;264;0.047093307751079;0.0603812759693703;0.0901224322929411;0.0327021407692042;0.0743148410705262;0.109297471906818;0.0402140606496689
net/ipv4/netlink.c;76;0.0451728216190478;0.0585856106673261;0.0886061412154656;0.0306464708846499;0.0726500610273893;0.10796130199763;0.0382289541544056
net/ipv4/ping.c;5915;0.108102536061453;0.118613692216717;0.142139782377351;0.0967187186923885;0.129635533642871;0.157307777390116;0.102660858347773
net/ipv4/proc.c;3053;0.0774099516490099;0.0893886758145004;0.116199479551402;0.0644367252788493;0.101949387147246;0.133485230587501;0.0712085066921647
net/ipv4/protocol.c;272;0.0475889229436399;0.06099454102751;0.0909990215091571;0.0330703385241911;0.0750514720213483;0.110343834319055;0.0406487679228648
net/ipv4/raw.c;5447;0.103374032577446;0.114211444891592;0.138467762221907;0.0916368724862881;0.125575393655359;0.154106557184528;0.0977634504309407
net/ipv4/raw_diag.c;1315;0.0590163154738575;0.0719590253864522;0.100927423898366;0.0449990709643679;0.0855305577825241;0.119604242747413;0.0523158103109954
net/ipv4/route.c;15323;0.209844036966631;0.215783056501028;0.229075781579802;0.203411945888141;0.222010623722753;0.237646010900707;0.206769377075363
net/ipv4/syncookies.c;1768;0.064095339273543;0.0768714090912802;0.105466833418615;0.0502585697163992;0.0902682051716102;0.123903184321949;0.0574811045149063
net/ipv4/sysctl_net_ipv4.c;6670;0.116942983376103;0.12728793417812;0.150442023193694;0.10573917012449;0.138135495152095;0.165370177609297;0.111587350998758
net/ipv4/tcp.c;16769;0.22571007204235;0.231014234009759;0.242886019646715;0.219965545917821;0.23657609906436;0.250540125539553;0.222964081064627
net/ipv4/tcp_bbr.c;4083;0.0893117682930463;0.101016612817681;0.12721441860947;0.0766351597037037;0.113290138047702;0.144104950987866;0.0832521121856731
net/ipv4/tcp_bic.c;941;0.0556063987203507;0.0689194130541904;0.0987166276423195;0.0411881062347735;0.0828792411382036;0.117927809746149;0.0487141851206049
net/ipv4/tcp_bpf.c;3513;0.083383366310809;0.0954352694561382;0.122409862528115;0.0703308854676455;0.108072715174673;0.139801213593825;0.0771440362328777
net/ipv4/tcp_cdg.c;1968;0.0668616320985539;0.0797197726496313;0.108498887852031;0.0529359781003565;0.0932026268757295;0.127053669920844;0.0602049089139092
net/ipv4/tcp_cong.c;1929;0.0665443780696572;0.0794525192076938;0.108343545821124;0.0525645723167067;0.0929878033028322;0.126970480623892;0.0598617693329658
net/ipv4/tcp_cubic.c;2009;0.0675075577338678;0.0804059436942981;0.109275136250227;0.053538317056598;0.0939309986558309;0.127887993963558;0.060829999301043
net/ipv4/tcp_dctcp.c;1016;0.0569253142661105;0.0703527512285895;0.100406066766797;0.0423830995127943;0.0844325611728089;0.119782365041951;0.0499738635035817
net/ipv4/tcp_diag.c;852;0.055263066862101;0.0688032730717974;0.0991089889585673;0.0405987204901306;0.0830013311651468;0.118648017513256;0.0482532349005578
net/ipv4/tcp_fastopen.c;2327;0.0712363725925698;0.0840663253761803;0.112782350662585;0.0573412465774169;0.0975196223301204;0.131296456719164;0.0645942423550527
net/ipv4/tcp_highspeed.c;463;0.051282215287027;0.0650785910973641;0.0959576662827747;0.0363404315041645;0.0795452648096573;0.115866357238778;0.0441397630517349
net/ipv4/tcp_htcp.c;1501;0.0625534241781017;0.0758589857986148;0.105639519709274;0.0481432031478582;0.0898109990786933;0.124839947266515;0.0556650688850366
net/ipv4/tcp_hybla.c;719;0.0542415295275348;0.067970188651581;0.098697700217964;0.0393730844315099;0.0823658556575542;0.118508673440088;0.047134134556847
net/ipv4/tcp_illinois.c;1261;0.0601758047061621;0.0736627156842883;0.103849146080049;0.0455691782627966;0.0878048891934435;0.123311267604273;0.0531935639505335
net/ipv4/tcp_input.c;27919;0.347116855760345;0.347247887942161;0.347541164426478;0.346974944974774;0.347385286331868;0.347730248809864;0.347049019749442
net/ipv4/tcp_ipv4.c;12367;0.179880543906456;0.187851418487894;0.205691845486794;0.171247908336546;0.196209558578923;0.217194118320794;0.175753982572228
net/ipv4/tcp_lp.c;1064;0.0583632468593996;0.072040331540969;0.10265240908984;0.0435506580388782;0.086381918356502;0.122388958445101;0.0512825522335718
net/ipv4/tcp_metrics.c;5163;0.102570653520235;0.114219845059582;0.140293088231402;0.0899543183595437;0.126435013400058;0.157103311251738;0.0965398092395792
net/ipv4/tcp_minisocks.c;3276;0.0823690174336717;0.0949961814332325;0.123258324468565;0.0686935162103127;0.108236837095598;0.141479798656711;0.0758318719561986
net/ipv4/tcp_nv.c;1890;0.0675581147945599;0.0809116744640207;0.110799637701235;0.0530959108030494;0.0949140177816755;0.130069328254507;0.0606449106733165
net/ipv4/tcp_offload.c;1722;0.0658528276025468;0.0793211651163532;0.109466024348131;0.0512663166367373;0.0934438627681009;0.128901343662397;0.058880202421586
net/ipv4/tcp_output.c;16652;0.226601220230152;0.232602885727697;0.246035825123095;0.220101282171477;0.238896142571155;0.25469645493302;0.223494128212819
net/ipv4/tcp_rate.c;638;0.054393812861846;0.0684673137273277;0.0999666507504278;0.039151896441854;0.0832245766353194;0.120275243619432;0.0471078916099959
net/ipv4/tcp_recovery.c;1007;0.0584666172093172;0.072385241754676;0.103537934296699;0.0433924353103454;0.0869801036654943;0.123623034790886;0.051260876197123
net/ipv4/tcp_scalable.c;208;0.049971803459735;0.064322062046422;0.0964408387396736;0.0344301522334913;0.0793695289692271;0.117148803444942;0.0425426033619306
net/ipv4/tcp_timer.c;3079;0.080965995203463;0.0939049999663022;0.122865105604824;0.0669527634540844;0.107472647197654;0.141536577782945;0.0742674082150198
net/ipv4/tcp_ulp.c;531;0.0536520341493032;0.0679009320478011;0.0997928430515074;0.0382201588169481;0.0828421136661579;0.120354540458466;0.0462753089828778
net/ipv4/tcp_vegas.c;934;0.0580906766948051;0.0721676251975899;0.103674678729211;0.0428450264064514;0.0869285032465888;0.123988246668954;0.0508029705840108
net/ipv4/tcp_veno.c;755;0.0562670300857821;0.0704642800750152;0.102240592627702;0.040891090595106;0.0853513044667549;0.12272776015245;0.0489170432983374
net/ipv4/tcp_westwood.c;1084;0.0599094365532172;0.0739718961936101;0.105446520725231;0.044679478027113;0.0887175814378051;0.125739180689747;0.0526292313983988
net/ipv4/tcp_yeah.c;879;0.0578060313221707;0.0720018483303456;0.103774953582039;0.0424316437820528;0.0868873701195401;0.124260053261041;0.0504567863961325
